,news,countALI,propAN,countDTS,txtSZ,countCAPS,txt
Os jornalistas, sempre que se justificou, realizaram trabalho de reportagem para a RDP e RTP, em simultâneo,
cumprindo a satisfação de sinergias possibilitadas pela criação do Centro Regional Comum.
A rentabilização de todos os recursos humanos da redacção de Coimbra cumpriu, dessa forma, os objectivos traçados
para 2004.
Quanto ao sector de Produção e Programas e obedecendo à política de programação definida pela RDP, procurámos
melhorar o produto final da antena, quer nos aspectos qualitativos quer nos quantitativos.
30
Com uma especial atenção aos conteúdos, sobretudo dos programas de pequeno formato, olhou-se com particular
acuidade para as actividades artísticas, aquelas que ajudam a construir uma identidade de um povo e que emprestam
alma a toda uma Região, procedendo a reportagens, tanto em estúdio como em directo, de dezenas de colectividades
espalhadas por toda a Região Centro. Estivemos em feiras medievais, procurando a matriz do povo que somos,
realizando-se dezenas de outras reportagens de feiras temáticas. Recolheram-se sons e testemunhos de festas
populares e romarias, sublinhando o potencial artístico e cultural da Região. As atenções centraram-se na divulgação
de manifestações fundamentais da arte e literatura, da dança e do teatro, da música e do espectáculo.
Mantiveram-se e melhoraram-se as cinco horas diárias de emissão para a RDP Internacional.
No que diz respeito à Televisão, o ano de 2004 foi um ano de profundas alterações. Os funcionários da Televisão deixa-
ram as instalações antigas e nada funcionais, juntando-se aos colegas da Rádio, nas novas e modernas instalações.
Só esse facto, por si só, implicou um acréscimo nos índices de produtividade de toda a redacção, medida nas muitas
horas de informação televisiva produzidas em Coimbra, tendo como destino os vários canais do universo RTP.
O estúdio multifunções, usado pela Rádio e Televisão, iniciou também a sua actividade, permitindo uma melhoria
significativa na qualidade do produto final.
Com novas e modelares instalações, o Centro Regional Comum de Coimbra, dando lugar a uma nova filosofia de
“portas abertas” e de visibilidade do Serviço Público de Rádio e Televisão, foi visitado em 2004 por mais de mil alunos
de 42 escolas e instituições de ensino de toda a Região.
Finalmente, o Centro Regional Comum da Rádio e Televisão de Portugal de Coimbra, criado em Setembro de 2004,
veio permitir uma lógica de funcionamento mais racional e integrada, com a RDP e a RTP a partilharem instalações,
meios humanos e materiais, permitindo um serviço de muito maior qualidade e menores custos, quer na Rádio quer
na Televisão.
3.3. Centro Regional Comum de Faro 
Em Setembro de 2004, nasceu o Centro Regional Comum de Faro (RDP – RTP/SPT), ainda em edifícios diferentes.
Uma dificuldade operacional que, todavia, não reduziu, minimamente, o esforço empenhado, no sentido de aprofundar
e consolidar conceitos e práticas empresariais. Em três meses, procurou progredir-se, desenvolvendo, reforçando 
e melhorando os aspectos organizativos e de conteúdos comuns, onde era sustentável fazê-lo, tendo em vista o
interesse público. Ou seja, foram potenciadas actividades conjuntas de Rádio e Televisão nas áreas administrativa e
operacional, aumentando, assim, a oferta às antenas nacionais.
Foi dado, em 2004, à sociedade algarvia, um sinal claro de aprofundamento do Grupo RTP como Instituição de
referência e de apoio incontornável ao percurso de modernidade da Região. E foi com regozijo que se constatou a
satisfação do Algarve pelo estreitar dessa ligação e pela possibilidade forte de assegurarmos a presença da Região
no todo nacional.
Ofereceram-se, em 2004, conteúdos que foram dando conta da vida dos cidadãos. Ficou evidente a preocupação de
dinamizar e multiplicar as oportunidades de contactos com as pessoas mais vulneráveis e sem poder reivindicativo,
com a sociedade civil organizada e com as Instituições Algarvias.
O Centro Regional Comum de Faro tudo fez para melhorar o Serviço Público de Rádio e Televisão em 2004, com profis-
sionalismo, criatividade e motivação.
Na política de sinergias seguida pelo Grupo RTP, fica evidente que, na medida do possível e na parte final do ano de
2004, a rádio e a televisão partilharam a cobertura de vários acontecimentos no Algarve.
RELATÓRIO E CONTAS’04
|33
02.
Numa observação mais fina, refira-se que, nomeadamente, no caso Joana e no bloqueio da 125 contra as portagens
na Via do Infante a rádio e a televisão dividiram trabalho.
Enquanto caminhava sozinha com agenda própria, a rádio conseguiu afirmar-se como indicador de suporte incon-
tornável na emissão nacional da RDP.
Reportagens e directos sobre o Euro 2004: como encararam os moradores de Almancil, Penina, Vilamoura e Albufeira
o facto das selecções da Alemanha, Dinamarca, Rússia e Holanda terem feito os seus estágios de preparação nas suas
áreas de residência e negócio.
Em dias sucessivos a rádio viu de perto os incidentes causados pelos adeptos ingleses em Albufeira.
A preocupação ditada para a rádio pelas autoridades policiais sobre a segurança e respectivas medidas para evitar
distúrbios no Euro 2004. Foi feito um debate na rádio sobre o tema.
Reportagem do julgamento do pescador da Ilha Cristina, acusado de violação dos regulamentos da pesca em águas
portuguesas.
Em 2004, outra vez, a tragédia dos incêndios uniu os portugueses a ouvir a RDP ao minuto. Incêndios nos concelhos
de Tavira, Castro Marim, Vila Real de Santo António, São Brás de Alportel e Loulé.
A festa do ciclismo, em Fevereiro de 2004 com o Troféu RDP foi objecto de cobertura nacional. Com “a mão na massa”
a rádio esteve na Volta ao Algarve.
Os empresários e as empresas contam sempre com a notícia na rádio: Congresso do Algarve e a Fatacil em Lagoa. 
Na emissão regional a rádio foi a Aljezur fazer um debate sobre a construção no Parque Natural do Sudoeste Alen-
tejano e Costa Vicentina. Debates sobre a violência nas escolas, segurança na construção civil no Algarve, erosão
costeira no Algarve, a desertificação humana no interior algarvio, o associativismo juvenil no Algarve, entre muitos
outros, onde se analisaram as grandes questões económicas, políticas e sociais da região.
Da cultura algarvia, fomos dando notícia dos Festivais de Música, Teatro, e Semana Académica.
Enfim, num contacto permanente com a realidade algarvia, foram passando pela rádio os problemas e as alegrias da
festa do povo algarvio.
4. Antenas Regionais
4.1. RDP Açores
A Radiodifusão Portuguesa nos Açores privilegiou, em 2004, a cobertura das eleições legislativas regionais, promo-
vendo também, e, em conformidade com os respectivos estatutos, uma série de debates com as forças políticas
concorrentes, no perfeito respeito pela liberdade, isenção, pluralismo e rigor na informação.
No âmbito dos programas, assegurou o acesso da sociedade açoriana aos diversos eventos culturais e musicais, com
especial significado para o contributo dado ao lançamento do livro e do CD sobre os vinte anos da Maré de Agosto, na
ilha de Santa Maria, e também da reportagem Baleeiros em Terra, uma produção exclusiva deste Centro Regional e
evocativa da aventura centenária da baleação no arquipélago.
A RDP nos Açores promoveu uma série de debates significativamente esclarecedores para os cidadãos, relativamente
32
às eleições legislativas regionais, com os cabeças de lista por todos os círculos eleitorais, através de nove programas,
intitulados “As ilhas e os Candidatos”, não esquecendo, porém, o acompanhamento das diversas acções de campanha,
realizadas pelos partidos políticos concorrentes.
As eleições europeias, o Dia da Região Autónoma dos Açores e o Dia da Europa foram, igualmente, momentos de
grande relevância para a RDP que contou com a ampla participação dos ouvintes, aspecto extremamente importante
para melhorar e aprofundar o debate plural e democrático, envolvendo, por isto, a sociedade açoriana em todas as
ilhas da região autónoma.
Os Serviços de Informação e de Programas asseguraram, em conformidade com os requisitos estatutários, a partici-
pação nas Antenas nacionais, fazendo reflectir as realidades regionais, muito especialmente nos programas reali-
zados para a Antena 1 e RDP Internacional tendo-se envolvido uma vez mais no Clube da Amizade, rubrica de grande
interesse para as comunidades portuguesas residentes no estrangeiro.
Neste âmbito a RDP Açores continuou a produzir pelo décimo segundo ano consecutivo, em parceria com a Direcção
Regional das Comunidades, o programa “Rota das Ilhas”, transmitido por mais de cinquenta estações de rádio dos
Estados Unidos da América do Norte, Canadá e Brasil.
Como imperativo de serviço público, relevo também para o acompanhamento das crises sísmicas registadas nas ilhas
de S. Miguel e Graciosa, em constante e imprescindível sintonia com a protecção civil da Região Autónoma dos Açores.
No serviço de programas é de destacar ainda a transmissão de vários eventos que evidenciaram os costumes e as
tradições açorianas, designadamente, o Cantar da Noite das Estrelas, o Festival de Teatro de Angra do Heroísmo, o
Festival do Ramo Grande, a Maré de Agosto, a Semana dos Baleeiros, as Festas do Senhor Santo Cristo dos Milagres,
o Encontro Anual de Emigrantes, na ilha das Flores, e a Feira da Ciência e Tecnologia realizada pela primeira vez em
S. Jorge e que envolveu a deslocação do carro de exteriores para aquela ilha, permitindo, assim, o acompanhamento
diário das actividades do certame. 
Na área dos programas procedeu-se também á gravação e transmissão da missa solene, de Rossini, para além do
destaque dado a vários festivais de música infantil, na sequência do esforço que tem vindo a ser feito na divulgação e
promoção de novos valores da música portuguesa.
No serviço técnico, foi reestruturada a orgânica do respectivo serviço, tendo em conta o aumento da rede de fre-
quência modulada, do DAB e da Antena 2.
RELATÓRIO E CONTAS’04
|35
02.
Iniciaram também os estudos tendentes à implantação de uma rede de FM alternativa à actualmente existente, o que
permitirá, em caso de catástrofe, a continuidade da emissão da radiodifusão portuguesa no arquipélago, aspecto
altamente importante e que se poderá considerar fulcral para a transmissão da informação necessária e de grande
utilidade pública para a população açoriana.
4.2. RDP Madeira
A RDP Madeira no ano de 2004, prosseguiu o seu trabalho de consolidação da rádio mais ouvida em todo o
arquipélago. O estudo de audiências realizado em Dezembro, atribui à RDP no conjunto dos seus canais Antena 1 e
Antena 3-Madeira uma audiência de 59%. Este resultado face ao último estudo revela um crescimento superior a 20%,
no hábito das preferências rádio dos madeirenses.
Com cerca de 30 horas diárias de emissão de produção regional, distribuídas pelas duas antenas e na perspectiva do
cumprimento do contrato de concessão do serviço público de radiodifusão, a RDP desenvolveu no conjunto dos seus
programas, conteúdos vários que permitiram o esclarecimento, a informação e o debate público de temáticas várias
de natureza política e social.
Na Antena 1 das 07h00 às 20h00 e das 23h00 às 23h30, a programação regional deu especial realce no ano de 2004,
às eleições para o Parlamento Europeu e Assembleia Legislativa da Madeira, acompanhando e tratando nos seus
noticiários toda a actividade de campanha e pré-campanha desenvolvida pelas forças políticas candidatas. Emitiu
ainda nesse âmbito entrevistas e debates para esclarecimento das propostas dos candidatos. A informação dos
acontecimentos mais relevantes da actualidade regional, foi prestada através de 6 grandes blocos de notícias e várias
sínteses distribuídas ao longo da sua programação diária. As noticias do país e do mundo, de hora a hora directamente
da Antena 1 Lisboa, completaram a actualidade informativa. Produziram-se ainda três programas especiais de
informação semanal, um para os temas relacionados com o mundo dos negócios e actividade económica regional,
outro dedicado aos acontecimentos de índole cultural e o terceiro no formato de grande entrevista onde semanal-
mente uma personalidade foi entrevistada. A partir do exterior foi dado relevo especial à beatificação por Sua
Santidade o Papa, do imperador Carlos de Áustria que faleceu e se encontra sepultado na Ilha da Madeira. Os acon-
tecimentos envolvendo as comunidades madeirenses na África do Sul e Venezuela foram acompanhados com atenção,
assim como a presença da Madeira nos certames de promoção do seu turismo no exterior.
Através da produção diária dum bloco de notícias e ainda do programa semanal “Abraço da Madeira” emitidos através
da RDP Internacional, procurou levar-se a todo o mundo a actualidade informativa regional e através dos inúmeros
contactos que de várias partes do mundo são estabelecidos para a RDP Madeira, ficamos com a certeza, de que esse
trabalho tem servido para unir portugueses que embora longe não esquecem as suas terras de origem.
O desporto foi alvo de noticia através do programa diário “Desporto Dia a Dia” e nas tardes desportivas do fim de
semana, com informação e relato dos acontecimentos desportivos mais importantes.
Com a colaboração de especialistas desenvolveram-se programas de pequeno formato abordando temas específicos
da região, tais como; músicos e interpretes, em “Musica aos Quadrados” hábitos e costumes em “Lembranças da
Festa” e história em “Histórias da Madeira”.
Em programa de debate diário, os temas sociais, a cultura, a economia, o ambiente e a saúde tiveram destaque especial.
Pelo prestígio alcançado pela Antena 1, foi solicitada inúmeras vezes para rádio oficial ou promoção na sua antena
dos principais eventos de carácter cultural, recreativo e desportivo.
Na Antena 3 Madeira a sua programação regional das 07h00 às 23h00, continuou a diferenciar-se pelo conteúdo mais
musical e jovem, onde a música rock/pop e as novas tendências musicais têm o seu devido relevo. Foi reforçada a
34
divulgação da música portuguesa. Os temas de interesse duma audiência mais jovem foram alvo de atenção especial,
designadamente, cinema e espectáculos, internet, desportos radicais, etc. Foi rádio oficial do Rali Vinho Madeira,
Provas do Campeonato Regional de Ralis, Torneio Internacional de Volei de Praia, Volta à Madeira em Canoa, etc.
A realização da 12ª. edição do concurso Antena 3 Rock, para apresentação e lançamento de novos talentos da música
rock/pop, assim como o “Antena 3 Dance” destinado à divulgação de novos projectos no âmbito da nova música de
dança, obtiveram grande entusiasmo junto dos ouvintes da Antena 3. 
No auditório da RDP Madeira desenvolveram-se várias acções que muito prestigiaram a RDP, sendo alvo de referência
em toda a comunicação social local, designadamente, conferências, espectáculos, teatro, etc.
Na área das infra-estruturas e no Centro de Produção do Funchal, renovou-se todo o equipamento do refeitório,
tornando-o mais funcional e moderno, permitindo um acréscimo da qualidade do serviço prestado. Instalaram-se novos
equipamentos nos estúdios 2 e 6. Estabeleceram-se novos contratos com prestadores de serviços externos para as áreas
de segurança e limpeza, que se reflectiram numa melhoria do serviço assim como economia financeira para a empresa. 
5. Antenas Internacionais
5.1 RDP Internacional
A RDP Internacional procedeu em 2004 a uma significativa alteração de grelha, substituindo um modelo em que os
programas tinham uma denominação e uma equipa, por um novo conceito em que o apresentador dinamiza a emis-
são, mas os conteúdos são assegurados pelo colectivo. Este modelo permite uma gestão mais eficaz dos conteúdos –
rodando ao longo do dia, abrangendo todos os destinos das emissões em Onda Curta - confere mais homogeneidade
à emissão e facilita a incorporação de produtos de outros canais.
Ainda no âmbito da mesma alteração de grelha e com o propósito de proporcionar mais informação aos portugueses
radicados no exterior, a RDP Internacional passou a transmitir, diariamente, de segunda a sexta-feira, serviços infor-
mativos produzidos pela RDP Madeira e RDP Açores. Passou também a produzir novos conteúdos nos domínios da
língua portuguesa e da promoção turística do País.
Entre as emissões especiais realizadas, destacam-se: a que foi efectuada a partir do Centro Português de Zingen
(Alemanha); a emissão de Natal em simultâneo com a Rádio Latina (Luxemburgo) e outras rádios do Canadá, EUA,
França, Brasil e Austrália; e, pela primeira vez, a partir de Tancos, a transmissão de um concerto de Natal.
Nos primeiros meses de 2004, a RDPI concluiu uma acção lançada no ano anterior e demonstrativa das preocupações cul-
turais que norteiam a nossa actividade. Assim, em colaboração com uma editora, foram oferecidos mais de três centenas
de livros a associações de portugueses no exterior que manifestaram interesse em enriquecer as respectivas bibliotecas.
Em 2004, a Festa de Verão das Comunidades, que teve lugar em Gouveia, afirmou-se como iniciativa de referência da
RDP Internacional, atraindo milhares de pessoas emigradas em diferentes países e continentes. Esta edição teve a
particularidade de ser transmitida pela RTP Internacional, RTP1 e RTP África.
No âmbito do serviço de intercâmbio, que tem como atribuição principal a divulgação da cultura portuguesa através das
estações de rádio das comunidades espalhadas pelo mundo, foram mantidos contactos regulares com 52 estações
disseminadas por 22 países, com o Brasil e a França absorvendo o maior número de material disponibilizado.
Outra vertente significativa do intercâmbio tem a ver com o apoio prestado a associações culturais, escolas e
leitorados. Nos dois últimos casos, os documentos sonoros enviados têm-se tornado importantes suportes para a
estruturação das aulas de língua portuguesa. Durante o ano em análise, foram enviados 1.948 suportes (cd), o que
correspondeu a um total de 2.235 horas/programa. Foram executadas 104 matrizes, correspondendo a 133 horas de
RELATÓRIO E CONTAS’04
|37
02.
36
trabalho de estúdio (tempo útil). Os programas enviados eram referentes a 27 séries, de conteúdo diversificado, além
de vários apontamentos, em geral sobre efemérides, designados por “especiais”.
Já no que toca ao serviço de contacto, durante o ano foram contabilizados 2.967 registos de entrada, englobando os dois
tipos de contacto mais utilizados pelos ouvintes – a carta e o relatório de escuta. Muitos dos nossos ouvintes já utilizam
o correio electrónico, representando os ouvintes DXistas cerca de 90%. A quase totalidade destes ouvintes é formada
por radioamadores que têm como hobby a escuta de estações estrangeiras em Onda Curta. O interesse pela língua e
pela cultura portuguesa faz com que estes ouvintes mantenham uma relação bastante regular com a RDP Internacional. 
É essencialmente através dos relatórios de escuta que os ouvintes nos dão conta das condições de recepção das nossas
emissões. Esta informação, que é enviada sob a forma de SIMPO, é certificada pelo envio do correspondente QSL,
estando neste momento a ser ultimado um novo modelo consentâneo com a nova imagem da empresa e do grupo.
Ao longo do ano, o serviço de contacto enviou 534 mapas de frequências para diferentes destinatários, sendo que 390
foram enviados para divulgação através de clubes DX, jornais e estações de rádio. Foram também enviadas 1.087
respostas a diversas questões suscitadas pelos ouvintes. Destes, 236 contactaram pela primeira vez com a RDP
Internacional.
Entre os dados atrás mencionados não figuram os diferentes contactos efectuados directamente com os profissionais
envolvidos na produção das emissões, nem os cerca de 20.000 e-mails recebidos pela direcção.
Finalmente, contabilizadas as transmissões efectuadas, a RDPI emitiu em Onda Curta um total de 15.954 horas, assim
distribuídas: 4.349 para a Europa; 3.044 para África; 3.827 para o Brasil; 3.044 para Cabo Verde e Guiné; 522 para Índia
e Médio Oriente; 2.106 para os Estados Unidos e Canadá; 2.106 para a Venezuela.
A emissão da RDP Internacional, que adoptou a designação “uma emissão para todo o mundo”, esteve disponível, a
partir do mês de Julho, 24 horas por dia, nos satélites Asiasat 2, Hot Bird 4, Intelsat 805, AMC 4 e Intelsat 907. Em
Timor, esteve continuamente disponível através dos emissores (3) de fm ali instalados, sem considerar os frequentes
e longos cortes de energia que dificultam a redifusão.
5.2. RDP África
Informação
A RDP África cumpriu o ano de 2004 mantendo no ar uma grelha informativa eficaz e cujo conteúdo se manteve forte,
rigoroso e credível.
Foi estreada, na parte final do ano, uma nova forma de apresentação da manhã informativa da rádio, com dupla
liderança animador-jornalista.
Constituíram pontos altos da informação da rádio, em 2004, a cobertura e acompanhamento dos seguintes acon-
tecimentos:
- Crise político-militar na Guiné-Bissau, com a RDP África a contribuir para o desanuviamento da situação através
de uma informação serena e permanente, com antena aberta às múltiplas mensagens que foram dirigidas ao país
pelas instituições que trabalharam durante a crise – Ministério Português dos Negócios Estrangeiros, CPLP, ONU,
União Africana, União Europeia e entidades governativas dos países integrantes da lusofonia;
- Eleições legislativas e presidenciais em Moçambique, desenvolvendo a RDP África, num cenário muito delicado,
uma actividade isenta de problemas e/ou críticas, tendo conseguido mesmo realizar um debate, via telefone, com
os principais candidatos à Chefia do Estado moçambicano;
- Convenção do MPD, Movimento Para a Democracia, o principal partido da oposição em Cabo Verde, acontecimento
noticiado na perspectiva da importância das oposições em África, tendo sido, também, possível realizar um debate
telefónico com os três candidatos à liderança do partido, com felicitações feitas por todos, sublinhando o papel da
RDP África, compensando a ausência de debates em Cabo Verde, na comunicação público cabo-verdiana;
- Cimeira da CPLP, em São Tomé e Príncipe, com diversas emissões especiais e acções complementares realizadas
em parceria com entidades são-tomenses, explorando o encontro de chefes de Estado da lusofonia;
- Normalização política, social e económica de Angola, com destaque especial para as actividades legislativas
preparatórias das eleições que, em princípio, ocorrerão em 2006;
- Realização de grandes entrevistas com destacadas personalidades africanas lusófonas, nomeadamente Joaquim
Chissano, presidente de Moçambique, e José Maria Neves, primeiro-ministro de Cabo Verde, que se deslocaram à
RDP África. Com o presidente Joaquim Chissano, que cessou funções no final de 2004, foi feita uma entrevista, em
sua casa, Moçambique, sobre os seus 40 anos de actividade política.
Programação
Em 2004, foram estreados e renovados, alguns espaços de emissão.
- Em estreia, a RDP África lançou o programa “Antes Que se Faça Tarde”, das 11h00 às 14h00, e depressa ele se
transformou num autêntico fenómeno e ao ponto de haver já, em Moçambique, uma associação, organizada, de
ouvintes desse programa, que é apresentado por João Pedro Martins;
- Foram reestruturados dois programas - o nocturno “Linha Africana”, que passou a ter, das 21h00 às 23h00, uma
dupla animação, passando esse espaço a ter um acentuado impacto junto dos ouvintes; e as “Tardes Longas” do
fim-de-semana, períodos largos de emissão ao sábado e domingo.
Acções especiais
A RDP África realizou, em 2004, as seguintes grandes acções:
- “Maio, Mês de África em Lisboa”, com centenas de acções durante o mês em que se celebra o “Dia de África”, a 27
de Maio. Ideia original da rádio, mobilizando comunidades e associações de imigrantes e estudantes, instituições
portuguesas e o grupo de embaixadores africanos em Lisboa, o projecto, que contou com o apoio da Câmara
Municipal de Lisboa, foi um sucesso, tendo sido marcante a abertura formal do mês, num seminário em cuja
cerimónia de abertura participaram o presidente da União Africana, Joaquim Chissano, presidente, também, de
Moçambique, e o primeiro-ministro de Portugal, Dr. Durão Barroso;
- “Terceiras Imagens Lusófonas”. Este novo ciclo de cinema e vídeo da CPLP deu, em 2004, alguns passos mais
largos, tendo estreado, em Lisboa, duas grandes metragens – “Tudo Isto É Fado”, do cineasta português Galvão
Teles; e “O Herói”, do angolano Zezé Gambôa. O ciclo, com passagem de filmes e documentários no CCB, São Jorge
e Videoteca Municipal, registou, sempre, salas cheias e abriu caminho para o Primeiro Festival de Cinema da CPLP,
que a RDP África está a tentar construir e cuja realização depende, sobretudo, do apoio de algumas importantes
instituições da CPLP.
Promoção e apoio de actividades
Para além de ter continuado a realizar acções culturais multinacionais, com destaque, principalmente, para o
lançamento de livros de autores africanos lusófonos, a RDP África confrontou-se em 2004, com o fenómeno da
promoção de actividades organizadas por embaixadas, associações de imigrantes e núcleos de estudantes e com
igual número de pedidos de apoio.
Face ao volume de pedidos de promoção de acções, a RDP África tem assumido um papel relevante como entidade
informativa das comunidades africanas em Portugal.
Das inúmeras acções com promoção na RDP África e apoio da rádio, destacam-se as que se relacionaram com o
recenseamento eleitoral dos moçambicanos residentes em Portugal.
RELATÓRIO E CONTAS’04
|39
02.
Numa acção de cooperação com a Comissão Nacional Eleitoral de Moçambique, foi mesmo possível realizar uma
emissão conjunta RDP África/Rádio Nacional de Moçambique que teve indiscutível sucesso.
Para o recenseamento dos cidadãos cabo-verdianos residentes em Portugal e tendo em perspectiva o seu voto nas
eleições autárquicas em Portugal, foi, também, solicitada a intervenção da RDP África.
Refira-se que por ocasião de visitas oficiais de personalidades dos cinco Estados africanos de língua portuguesa, tem sido
oficialmente pedido à RDP África o apoio à divulgação de encontros desses governantes com as comunidades oriundas
dos seus países, situação que, em 2004, se verificou com as visitas a Portugal de Fradique de Menezes (presidente de São
Tomé e Príncipe), Joaquim Chissano (presidente de Moçambique) e José Maria Neves (primeiro-ministro de Cabo Verde).
As embaixadas africanas lusófonas têm acentuado, também, o recurso à RDP África para promoção de actividades
institucionais por elas desencadeadas.
TELEVISÃO
1. Direcção de Informação
O ano de 2004 confirmou o sucesso do trabalho já desenvolvido no ano anterior, no sentido do cumprimento do estipulado
na Concessão de Serviço Público, garantindo, ao mesmo tempo, um nível de qualidade que o público soube apreciar.
Desta forma, relativamente à Informação dos canais generalistas privados, foi notória a preferência do público, nas
faixas da manhã, tarde e noite, sem que a RTP tenha cedido em relação ao que está estipulado: 
“Proporcionar uma informação imparcial, rigorosa, independente, esclarecedora e pluralista, em oposição à informação-
espectáculo ou sensacionalista.”
Tratou-se também de um ano de profunda mudança do ponto de vista formal na Informação da RTP, com a mudança
de instalações, um novo estúdio com excelentes capacidades e a consequente mudança de imagem gráfica.
Na Informação Diária mantiveram-se os principais espaços informativos no Canal 1 que reforçaram a tendência de
fidelização de público. Na 2: manteve-se o Jornal 2, enquanto na RTP N, a nova designação da NTV acentuou o seu
carácter informativo.
Os canais internacionais mantiveram os seus espaços informativos.
A Informação da RTP respondeu, como lhe competia, à ”cobertura dos principais acontecimentos nacionais e
internacionais”, sejam os acontecimentos de agenda (como as eleições em Espanha e nos Estados Unidos) ou os
imprevistos, como os trágicos atentados terroristas de 11 de Março em Madrid. No final do ano, um outro trágico
acontecimento - o maremoto no sudeste asiático - mobilizou quatro equipas de informação da RTP, em mais uma
operação que evidenciou a qualidade dos repórteres RTP e, de um modo geral, a equipa da Informação.
Na informação não diária o debate político e a grande entrevista, com regularidade semanal e em horário nobre,
mantiveram-se no Canal 1, ao mesmo tempo que se avaliaram outros programas, como a Loja do Consumidor e o
Planeta Azul, que acabaram por sair de Antena, tendo em conta um novo conceito que começou a ser desenvolvido,
que aponta para pequenos programas de informação especializada e segmentada, num segmento horário a ser
emitido após o Telejornal.
Na 2:, a Direcção de Informação manteve, para além do Jornal 2, o Parlamento, Eurodeputados e Desporto 2.
Nos canais internacionais mantiveram-se os programas não diários já existentes.
38
No que respeita à Informação Desportiva, o ano de 2004 foi riquíssimo, desde logo pela realização em Portugal do Euro
2004, assim como os Jogos Olímpicos em Atenas e a conquista pelo Futebol Clube do Porto da Liga dos Campeões, a
mais importante competição mundial de clubes. Todos estes eventos mobilizaram meios significativos por parte das
equipas editoriais e operacionais da RTP.
A cobertura do Euro 2004, pela sua extensão e complexidade, merece um sublinhado especial porque revelou a
excelência dos profissionais da RTP que, dessa maneira, deram um contributo para a imagem do país enquanto país
organizador do torneio.
Ainda na Informação Desportiva, no que respeita à época de futebol 2003/2004, manteve-se o programa semanal
“Domingo Desportivo”, suprimido no início da época 2004/2005, uma vez que os jogos da Superliga de Futebol deixaram
de ser emitidos pela RTP, por terem os direitos respectivos sido adquiridos por outro operador, com salvaguarda da
transmissão em aberto, e por valores inacessíveis á Televisão Pública. Manteve-se, no entanto, a transmissão dos jogos
da Liga dos Campeões, jogos da Taça UEFA, e jogos da Selecção Nacional e outros da Taça de Portugal.
Uma grande variedade de modalidades extra-futebol continua a merecer cobertura assídua pela RTP, com
transmissão quer na 2: quer na RTP N. 
2. Direcção de Programas
2.1. RTP1
No âmbito do trabalho efectuado pela Direcção de Programas, cujas linhas orientadoras constam do Plano de
Actividades e Produção de 2004, o balanço é, em geral, positivo. De facto, foram atingidos a maioria dos objectivos a
que se tinha proposto num ano em que além do trabalho em antena, que incluiu uma significativa renovação da
programação e toda a mudança de imagem foi também marcado pela mudança física de instalações, dando assim
passos decisivos na profunda reestruturação iniciada no final de 2002. Isso permite-nos à entrada do ano de 2005, ter
uma equipa renovada dotada de recursos humanos mais qualificados.
Em 2004 a RTP1 afirmou-se como uma estação de grande público, com uma acrescida capacidade de influência na
sociedade Portuguesa, fruto de uma programação muito diversificada e claramente alternativa à oferta dos opera-
dores privados. A RTP conseguiu ao longo do ano um claro reconhecimento dos telespectadores, da crítica especia-
lizada e de entidades, como as Selecções do Reader’s Digest que consideram a Televisão Pública como “a marca de
confiança do ano.”
A RTP1, no entanto, tem ainda dificuldades para atingir os espectadores mais jovens e os públicos mais urbanos,
situação que já se verificava no início do ano. Em 2004, ainda que se tenham registado progressos, não são ainda
satisfatórios, o que faz com que, em 2005, esta preocupação se mantenha como uma linha de força dos conteúdos
para a qual se dispõe hoje, de facto, de uma maior capacidade de resposta.
Tendo como base o plano de actividades apresentado e cruzando o seu conteúdo com a Concessão Geral do Serviço
Público de Televisão, entende-se sublinhar as seguintes obrigações e o respectivo cumprimento:
1. “Assegurar uma programação de qualidade, equilibrada e diversificada que contribua para a formação cívica dos
telespectadores promovendo o pluralismo político, religioso, social e cultural e o acesso de todos os espectadores à
cultura, à educação e ao entretenimento de qualidade.”
A criação das linhas de ficção histórica e de programas documentais, que tiveram grande impacto público enfatizando
a distinção da oferta entre a Televisão Pública e a Televisão Privada, deram corpo a este item da Concessão Geral do
Serviço Público. Programas de debate como os “Prós e Contras” ou Operações Especiais como a que foi desen-
RELATÓRIO E CONTAS’04
|41
02.
cadeada com a Cruz Vermelha Portuguesa no projecto “Childrens in War” muito contribuíram para o indispensável
pluralismo e sensibilização dos espectadores para temáticas incontornáveis do nosso tempo.
A RTP1 não descurou também a programação de entretenimento, Reconhece os resultados abaixo do desejado na
criação de formatos inovadores na área do humor – que constituem um eixo-chave da programação de 2005 - mas
promoveu a exibição de inúmeros espectáculos musicais (por exemplo Marisa e Carlos do Carmo no Casino Estoril ou
Ala dos Namorados), de filmes premiados como “Chicago”, “Shakespeare in Love” e “Adeus, Lenine” ou de séries de
produção Europeia como “ Byron”, “Avé César” e “Henrique VIII” e finalmente de eventos como “Vamos ao Teatro”, para
assinalar o Dia Mundial do Teatro ou de uma série de programas com o objectivo de assinalar os 30 anos do 25 de Abril
com destaque para a “Aula da Democracia” gravada na Escola C+S de Azeitão pelo Prof. Marcelo Rebelo de Sousa.
Numa análise por tipologia, os números são reveladores da diversidade da programação da RTP1. A informação
representou 36,5% do tempo de grelha, 32% foi o espaço ocupado pela ficção a portuguesa e estrangeira enquanto,
por exemplo, o Desporto ocupou pouco mais de 10% do total da grelha e isto num ano em que decorreu em Portugal
o Europeu de Futebol. 
